"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPINOSAD = 110003)","INSECTICIDE","1.2"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPIROMESIFEN = 24875)","INSECTICIDE","1.3"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE","1.4"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CHLOROPICRIN = 81501)","OTHER","1.1"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DICHLOROPROPENE = 29001)","OTHER","1"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUTRIAFOL = 128940)","OTHER","1.1"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(REYNOUTRIA SACHALINE = 55809)","OTHER","1.4"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER",NA,"(NITROGEN)","16.9"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER",NA,"(PHOSPHATE)","11.8"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER",NA,"(POTASH)","13.2"
"2018","CALIFORNIA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER",NA,"(SULFUR)","10.2"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE","10"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","14"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","1"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE","9"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE","41"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYFLUFENAMID = 555550)","FUNGICIDE","6"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE","30"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENHEXAMID = 90209)","FUNGICIDE","9"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE","30"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUOPYRAM = 80302)","FUNGICIDE","32"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUXAPYROXAD = 138009)","FUNGICIDE","14"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MEFENOXAM = 113502)","FUNGICIDE","8"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","FUNGICIDE","18"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PENTHIOPYRAD = 90112)","FUNGICIDE","20"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","15"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","12"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PROPICONAZOLE = 122101)","FUNGICIDE","12"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE","21"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","FUNGICIDE","10"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(QUINOLINE = 55459)","FUNGICIDE","23"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SULFUR = 77501)","FUNGICIDE","64"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TETRACONAZOLE = 120603)","FUNGICIDE","19"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","4"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIRAM = 79801)","FUNGICIDE","13"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","71"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","37"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TRIFLUMIZOLE = 128879)","FUNGICIDE","13"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUMIOXAZIN = 129034)","HERBICIDE","4"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(OXYFLUORFEN = 111601)","HERBICIDE","6"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PENDIMETHALIN = 108501)","HERBICIDE","4"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","HERBICIDE","7"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ABAMECTIN = 122804)","INSECTICIDE","22"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ACEQUINOCYL = 6329)","INSECTICIDE","10"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ACETAMIPRID = 99050)","INSECTICIDE","20"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(AZADIRACHTIN = 121701)","INSECTICIDE","29"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENAZATE = 586)","INSECTICIDE","22"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENTHRIN = 128825)","INSECTICIDE","19"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","16"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","7"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","23"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","21"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","4"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"INSECTICIDE","21"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENPROPATHRIN = 127901)","INSECTICIDE","8"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENPYROXIMATE = 129131)","INSECTICIDE","2"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLONICAMID = 128016)","INSECTICIDE","35"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUPYRADIFURONE = 122304)","INSECTICIDE","9"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(HEXYTHIAZOX = 128849)","INSECTICIDE","11"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(IMIDACLOPRID = 129099)","INSECTICIDE","18"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MALATHION = 57701)","INSECTICIDE","7"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(METHOXYFENOZIDE = 121027)","INSECTICIDE","13"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NALED = 34401)","INSECTICIDE","13"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NEEM OIL","INSECTICIDE","23"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NOVALURON = 124002)","INSECTICIDE","39"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRETHRINS = 69001)","INSECTICIDE","8"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINETORAM = 110007)","INSECTICIDE","26"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINOSAD = 110003)","INSECTICIDE","18"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPIROMESIFEN = 24875)","INSECTICIDE","9"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIAMETHOXAM = 60109)","INSECTICIDE","12"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","63"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CHLOROPICRIN = 81501)","OTHER","30"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(DICHLOROPROPENE = 29001)","OTHER","22"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUTRIAFOL = 128940)","OTHER","9"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(REYNOUTRIA SACHALINE = 55809)","OTHER","15"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","OTHER","45"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"(NITROGEN)","97"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"(PHOSPHATE)","93"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"(POTASH)","94"
"2018","CALIFORNIA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"(SULFUR)","81"
"2018","CALIFORNIA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"1,856,015,000"
"2018","CALIFORNIA",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"17,846,300"
"2018","CALIFORNIA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2018","CALIFORNIA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"230,062,000"
"2018","CALIFORNIA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"5,451,700"
"2018","CALIFORNIA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN TONS",NA,NA,"276,358"
"2018","CALIFORNIA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"23,298,000"
"2018","FLORIDA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"9,800"
"2018","FLORIDA",NA,"ACRES PLANTED",NA,NA,NA,NA,"9,900"
"2018","FLORIDA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"281,750,000"
"2018","FLORIDA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,450,000"
"2018","FLORIDA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"250"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE","87,400"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE","3,300"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE","1,700"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(THIRAM = 79801)","FUNGICIDE","22,500"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","FUNGICIDE","128,400"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB","(TOTAL)","INSECTICIDE","102,700"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB",NA,"(NITROGEN)","136,000"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB",NA,"(PHOSPHATE)","42,000"
"2018","FLORIDA","BEARING","APPLICATIONS",NA,"MEASURED IN LB",NA,"(POTASH)","173,000"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE","1.858"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE","0.33"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE","0.221"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(THIRAM = 79801)","FUNGICIDE","1.632"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION",NA,"(NITROGEN)","1"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION",NA,"(PHOSPHATE)","(Z)"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION",NA,"(POTASH)","1"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","9.193"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.997"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.501"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(THIRAM = 79801)","FUNGICIDE","6.049"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR",NA,"(NITROGEN)","14"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR",NA,"(PHOSPHATE)","4"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR",NA,"(POTASH)","17"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","4.9"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","3"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","2.3"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(THIRAM = 79801)","FUNGICIDE","3.7"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER",NA,"(NITROGEN)","18"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER",NA,"(PHOSPHATE)","17.6"
"2018","FLORIDA","BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER",NA,"(POTASH)","18"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE","96"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE","33"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE","33"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIRAM = 79801)","FUNGICIDE","37"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","100"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","37"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"(NITROGEN)","100"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"(PHOSPHATE)","97"
"2018","FLORIDA","BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING",NA,"(POTASH)","100"
"2018","FLORIDA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"281,750,000"
"2018","FLORIDA",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,450,000"
"2018","FLORIDA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2018","FLORIDA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2018","FLORIDA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2018","FLORIDA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN TONS",NA,NA,"0"
"2018","FLORIDA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,450,000"
"2018","NEW YORK",NA,"ACRES HARVESTED",NA,NA,NA,NA,"700"
"2018","NEW YORK",NA,"ACRES PLANTED",NA,NA,NA,NA,"800"
"2018","NEW YORK",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"6,229,000"
"2018","NEW YORK",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"30,800"
"2018","NEW YORK",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"44"
"2018","NEW YORK",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"200"
"2018","NEW YORK",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"30,600"
"2018","NORTH CAROLINA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,000"
"2018","NORTH CAROLINA",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,100"
"2018","NORTH CAROLINA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"21,375,000"
"2018","NORTH CAROLINA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"125,000"
"2018","NORTH CAROLINA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"125"
"2018","NORTH CAROLINA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"21,375,000"
"2018","NORTH CAROLINA",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"125,000"
"2018","NORTH CAROLINA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2018","NORTH CAROLINA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"0"
"2018","NORTH CAROLINA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2018","NORTH CAROLINA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN TONS",NA,NA,"0"
"2018","NORTH CAROLINA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"125,000"
"2018","OREGON",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,100"
"2018","OREGON",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,300"
"2018","OREGON",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"11,687,000"
"2018","OREGON",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"110,000"
"2018","OREGON",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"100"
"2018","OREGON",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"700"
"2018","OREGON",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"109,300"
"2018","OTHER STATES",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"12,288,000"
"2018","OTHER STATES",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"58,100"
"2018","OTHER STATES",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"14,795,000"
"2018","OTHER STATES",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"167,600"
"2018","WASHINGTON",NA,"ACRES HARVESTED",NA,NA,NA,NA,"820"
"2018","WASHINGTON",NA,"ACRES PLANTED",NA,NA,NA,NA,"900"
"2018","WASHINGTON",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"9,167,000"
"2018","WASHINGTON",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"86,100"
"2018","WASHINGTON",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"105"
"2018","WASHINGTON",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"300"
"2018","WASHINGTON",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"85,800"
"2017","CALIFORNIA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"38,100"
"2017","CALIFORNIA",NA,"ACRES PLANTED",NA,NA,NA,NA,"39,000"
"2017","CALIFORNIA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"2,530,903,000"
"2017","CALIFORNIA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"24,574,500"
"2017","CALIFORNIA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"645"
"2017","CALIFORNIA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"2,336,520,000"
"2017","CALIFORNIA",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"18,996,100"
"2017","CALIFORNIA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"24,600"
"2017","CALIFORNIA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"194,383,000"
"2017","CALIFORNIA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"5,553,800"
"2017","CALIFORNIA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN TONS",NA,NA,"270,313"
"2017","CALIFORNIA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"24,549,900"
"2017","FLORIDA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"9,500"
"2017","FLORIDA",NA,"ACRES PLANTED",NA,NA,NA,NA,"9,600"
"2017","FLORIDA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"299,114,000"
"2017","FLORIDA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,137,500"
"2017","FLORIDA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"225"
"2017","FLORIDA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"0"
"2017","FLORIDA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,137,500"
"2017","NEW YORK",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,200"
"2017","NEW YORK",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,300"
"2017","NEW YORK",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"10,415,000"
"2017","NEW YORK",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"46,800"
"2017","NEW YORK",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"39"
"2017","NEW YORK",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"1,300"
"2017","NEW YORK",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"45,500"
"2017","NORTH CAROLINA",NA,"ACRES HARVESTED",NA,NA,NA,NA,"1,000"
"2017","NORTH CAROLINA",NA,"ACRES PLANTED",NA,NA,NA,NA,"1,100"
"2017","NORTH CAROLINA",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"21,308,000"
"2017","NORTH CAROLINA",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"135,000"
"2017","NORTH CAROLINA",NA,"YIELD",NA,"MEASURED IN CWT / ACRE",NA,NA,"135"
"2017","NORTH CAROLINA",NA,"FRESH MARKET - PRODUCTION",NA,"MEASURED IN $",NA,NA,"21,168,000"
"2017","NORTH CAROLINA",NA,"FRESH MARKET      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"126,000"
"2017","NORTH CAROLINA",NA,"NOT SOLD - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"6,300"
"2017","NORTH CAROLINA",NA,"PROCESSING - PRODUCTION",NA,"MEASURED IN $",NA,NA,"140,000"
"2017","NORTH CAROLINA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"2,700"
"2017","NORTH CAROLINA",NA,"PROCESSING      UTILIZED - PRODUCTION",NA,"MEASURED IN TONS",NA,NA,"149"
"2017","NORTH CAROLINA",NA,"UTILIZED - PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"128,700"
"2017","OREGON",NA,"ACRES HARVESTED",NA,NA,NA,NA,"2,200"
"2017","OREGON",NA,"ACRES PLANTED",NA,NA,NA,NA,"2,400"
"2017","OREGON",NA,"PRODUCTION",NA,"MEASURED IN $",NA,NA,"22,048,000"
"2017","OREGON",NA,"PRODUCTION",NA,"MEASURED IN CWT",NA,NA,"200,200"
